email_id_a,email_id_b,cosine_similarity,evidence_type
nazario5_002368_484d06209400,nazario5_002480_dcd3628c5d22,0.97175241,char_3_5gram_tfidf_cosine
nazario5_002368_484d06209400,nazario5_002481_d8ed315eeeb6,0.98462665,char_3_5gram_tfidf_cosine
nazario5_002370_234f5ab5bc64,nazario5_002372_de4282ddb2b9,1.0,exact_template_signature
nazario5_002376_d9a7c61ccb09,nazario5_002403_ff51854725c9,0.96324706,char_3_5gram_tfidf_cosine
nazario5_002386_531a35aa6808,nazario5_002398_235f0dd64e84,0.99120086,char_3_5gram_tfidf_cosine
nazario5_002386_531a35aa6808,nazario5_002504_24a5b048f7ca,0.96347195,char_3_5gram_tfidf_cosine
nazario5_002398_235f0dd64e84,nazario5_002504_24a5b048f7ca,0.96808559,char_3_5gram_tfidf_cosine
nazario5_002419_52b5c60b4601,nazario5_002441_9935710561ab,1.0,exact_template_signature
nazario5_002430_abaea30310ae,nazario5_002434_7aab2f597a2e,0.98213881,char_3_5gram_tfidf_cosine
nazario5_002444_ac44570a3278,nazario5_002458_3775271abbf8,0.97226793,char_3_5gram_tfidf_cosine
nazario5_002449_4ecb4344fee7,nazario5_002455_e751ecd2f183,0.95913261,char_3_5gram_tfidf_cosine
nazario5_002478_cf169225477a,nazario5_002659_6301ce163e11,0.95937449,char_3_5gram_tfidf_cosine
nazario5_002478_cf169225477a,nazario5_002723_fd5d94bfde95,0.95273286,char_3_5gram_tfidf_cosine
nazario5_002478_cf169225477a,nazario5_002803_d6940e946b6c,0.95891845,char_3_5gram_tfidf_cosine
nazario5_002478_cf169225477a,nazario5_002872_7081d91622fa,0.95965302,char_3_5gram_tfidf_cosine
nazario5_002480_dcd3628c5d22,nazario5_002481_d8ed315eeeb6,0.97893262,char_3_5gram_tfidf_cosine
nazario5_002482_fb84b677815d,nazario5_002487_a49c95243a4c,0.96860641,char_3_5gram_tfidf_cosine
nazario5_002486_67942a7fd496,nazario5_002572_c3249a4f86da,0.9978447,char_3_5gram_tfidf_cosine
nazario5_002486_67942a7fd496,nazario5_002674_979732b33ab0,0.99788743,char_3_5gram_tfidf_cosine
nazario5_002486_67942a7fd496,nazario5_002798_2f9a773b3c04,0.99821997,char_3_5gram_tfidf_cosine
nazario5_002486_67942a7fd496,nazario5_002825_f5158c958884,0.99782443,char_3_5gram_tfidf_cosine
nazario5_002495_6e843a139c3c,nazario5_002548_5fcf8757621e,0.97973436,char_3_5gram_tfidf_cosine
nazario5_002513_04d8013d515d,nazario5_002514_9767277fb2ab,0.99032038,char_3_5gram_tfidf_cosine
nazario5_002515_33d9cda1dc4c,nazario5_002516_6c3e9c55312a,0.97636288,char_3_5gram_tfidf_cosine
nazario5_002515_33d9cda1dc4c,nazario5_002517_88585dfb7678,0.97211736,char_3_5gram_tfidf_cosine
nazario5_002516_6c3e9c55312a,nazario5_002517_88585dfb7678,0.97951335,char_3_5gram_tfidf_cosine
nazario5_002520_e25498585659,nazario5_002529_f64582f1af31,0.96270967,char_3_5gram_tfidf_cosine
nazario5_002540_12b3c870a329,nazario5_002737_9124b23d3d41,0.9946804,char_3_5gram_tfidf_cosine
nazario5_002540_12b3c870a329,nazario5_002954_332d832c805a,0.96795869,char_3_5gram_tfidf_cosine
nazario5_002544_f8e06990dbfe,nazario5_002556_7b8eacac8f63,0.9597587,char_3_5gram_tfidf_cosine
nazario5_002562_66fdd11fc4f3,nazario5_002646_7dffb99eb442,0.95328856,char_3_5gram_tfidf_cosine
nazario5_002572_c3249a4f86da,nazario5_002674_979732b33ab0,0.99815309,char_3_5gram_tfidf_cosine
nazario5_002572_c3249a4f86da,nazario5_002798_2f9a773b3c04,0.99832791,char_3_5gram_tfidf_cosine
nazario5_002572_c3249a4f86da,nazario5_002825_f5158c958884,0.99809015,char_3_5gram_tfidf_cosine
nazario5_002573_afb5bc2632f9,nazario5_002574_f3c0a4f4a2ab,0.98826241,char_3_5gram_tfidf_cosine
nazario5_002582_d6f84b5eb0d7,nazario5_002584_47ec6db43998,0.99780715,char_3_5gram_tfidf_cosine
nazario5_002601_f5d4f6d8805d,nazario5_002603_a14fa9cbe7b8,0.98825091,char_3_5gram_tfidf_cosine
nazario5_002601_f5d4f6d8805d,nazario5_002606_2169b0734e0d,0.95868027,char_3_5gram_tfidf_cosine
nazario5_002603_a14fa9cbe7b8,nazario5_002606_2169b0734e0d,0.95931405,char_3_5gram_tfidf_cosine
nazario5_002611_4657932ad593,nazario5_002613_cf9b96be23dd,1.0,exact_template_signature
nazario5_002612_8c93f53e0ccc,nazario5_002621_3aae80731a88,0.95676321,char_3_5gram_tfidf_cosine
nazario5_002616_fb0a71ac6a94,nazario5_002655_502036673f65,0.98270416,char_3_5gram_tfidf_cosine
nazario5_002656_eedfb6db5e5e,nazario5_002663_bd44dfbf9ed4,0.97343701,char_3_5gram_tfidf_cosine
nazario5_002657_47c455a8d1a2,nazario5_002670_c276fe0b0c25,0.95282662,char_3_5gram_tfidf_cosine
nazario5_002674_979732b33ab0,nazario5_002798_2f9a773b3c04,0.99913847,char_3_5gram_tfidf_cosine
nazario5_002674_979732b33ab0,nazario5_002825_f5158c958884,0.99868,char_3_5gram_tfidf_cosine
nazario5_002686_357a0f022b3b,nazario5_002691_9a133342fc30,0.96829569,char_3_5gram_tfidf_cosine
nazario5_002699_c4c8fdaa8a40,nazario5_002784_da2973758df8,0.9715814,char_3_5gram_tfidf_cosine
nazario5_002712_54410957149a,nazario5_002726_0191ebefc1f7,0.96107352,char_3_5gram_tfidf_cosine
nazario5_002721_91a2213f3b6a,nazario5_002749_20c72e497417,0.95050108,char_3_5gram_tfidf_cosine
nazario5_002737_9124b23d3d41,nazario5_002954_332d832c805a,0.96654332,char_3_5gram_tfidf_cosine
nazario5_002754_cefc7ed5c03b,nazario5_002766_a55051f3ccf3,0.98643023,char_3_5gram_tfidf_cosine
nazario5_002754_cefc7ed5c03b,nazario5_002767_14b4d0a65d2d,0.99027967,char_3_5gram_tfidf_cosine
nazario5_002754_cefc7ed5c03b,nazario5_002789_0b71e88f46fa,0.99170429,char_3_5gram_tfidf_cosine
nazario5_002766_a55051f3ccf3,nazario5_002767_14b4d0a65d2d,0.98356819,char_3_5gram_tfidf_cosine
nazario5_002766_a55051f3ccf3,nazario5_002789_0b71e88f46fa,0.98122579,char_3_5gram_tfidf_cosine
nazario5_002767_14b4d0a65d2d,nazario5_002789_0b71e88f46fa,0.98540121,char_3_5gram_tfidf_cosine
nazario5_002778_83da1e88f0a9,nazario5_002875_6cce5e20a66e,0.97243726,char_3_5gram_tfidf_cosine
nazario5_002778_83da1e88f0a9,nazario5_002876_6fadb60fa9b5,0.95484287,char_3_5gram_tfidf_cosine
nazario5_002778_83da1e88f0a9,nazario5_002877_4708acb5ece8,0.95515752,char_3_5gram_tfidf_cosine
nazario5_002788_efb067b839b0,nazario5_002791_4d70288613b6,0.97764838,char_3_5gram_tfidf_cosine
nazario5_002798_2f9a773b3c04,nazario5_002825_f5158c958884,0.9988603,char_3_5gram_tfidf_cosine
nazario5_002803_d6940e946b6c,nazario5_002872_7081d91622fa,0.99754453,char_3_5gram_tfidf_cosine
nazario5_002807_01ef433f0898,nazario5_002808_8fcf86eac479,0.96817404,char_3_5gram_tfidf_cosine
nazario5_002824_a61653e78ead,nazario5_002828_71be0832ab9f,0.98303288,char_3_5gram_tfidf_cosine
nazario5_002837_b503a0234918,nazario5_002838_2421cdba38dc,0.97776002,char_3_5gram_tfidf_cosine
nazario5_002852_6cc63cf7dfe0,nazario5_002855_ac4f69569a75,0.99683553,char_3_5gram_tfidf_cosine
nazario5_002852_6cc63cf7dfe0,nazario5_002863_d8546f3d71fd,0.99714273,char_3_5gram_tfidf_cosine
nazario5_002855_ac4f69569a75,nazario5_002863_d8546f3d71fd,0.99854195,char_3_5gram_tfidf_cosine
nazario5_002857_d20adfda15cd,nazario5_002862_e48a78baaef3,0.96112251,char_3_5gram_tfidf_cosine
nazario5_002861_157ae9f1723c,nazario5_002902_a308cc9e3e79,0.99366683,char_3_5gram_tfidf_cosine
nazario5_002861_157ae9f1723c,nazario5_002903_74a3aa0e94d0,0.98980457,char_3_5gram_tfidf_cosine
nazario5_002875_6cce5e20a66e,nazario5_002876_6fadb60fa9b5,0.97603488,char_3_5gram_tfidf_cosine
nazario5_002875_6cce5e20a66e,nazario5_002877_4708acb5ece8,0.97714144,char_3_5gram_tfidf_cosine
nazario5_002876_6fadb60fa9b5,nazario5_002877_4708acb5ece8,0.99634546,char_3_5gram_tfidf_cosine
nazario5_002887_a23508ff7b35,nazario5_002888_6f459e5aa8c4,0.98192805,char_3_5gram_tfidf_cosine
nazario5_002902_a308cc9e3e79,nazario5_002903_74a3aa0e94d0,0.99613696,char_3_5gram_tfidf_cosine
nazario5_002904_289bf8c399ba,nazario5_002940_319913dca9c7,0.97411168,char_3_5gram_tfidf_cosine
nazario5_002913_96f0827db5df,nazario5_002927_70e88a96051c,0.97849578,char_3_5gram_tfidf_cosine
nazario5_002913_96f0827db5df,nazario5_002928_e71eb9120d81,0.99079412,char_3_5gram_tfidf_cosine
nazario5_002913_96f0827db5df,nazario5_002929_0c4623d0f966,0.97472745,char_3_5gram_tfidf_cosine
nazario5_002914_2ae89eb5e297,nazario5_003014_039163285d3d,0.97207862,char_3_5gram_tfidf_cosine
nazario5_002927_70e88a96051c,nazario5_002928_e71eb9120d81,0.98343283,char_3_5gram_tfidf_cosine
nazario5_002927_70e88a96051c,nazario5_002929_0c4623d0f966,0.96952564,char_3_5gram_tfidf_cosine
nazario5_002928_e71eb9120d81,nazario5_002929_0c4623d0f966,0.96984845,char_3_5gram_tfidf_cosine
nazario5_002932_c07b67411ec9,nazario5_003014_039163285d3d,0.9578433,char_3_5gram_tfidf_cosine
nazario5_002941_59a73aec3f6a,nazario5_002949_9889aed87bc7,0.95241684,char_3_5gram_tfidf_cosine
nazario5_002947_b772fac9ceb2,nazario5_002948_66b6b075b061,1.0,exact_template_signature
nazario5_002950_fd72819ed049,nazario5_003036_b4bb7c60f353,0.98443776,char_3_5gram_tfidf_cosine
nazario5_002953_1e8f0b1b2657,nazario5_002956_feef907fc5cf,0.95686018,char_3_5gram_tfidf_cosine
nazario5_002963_706624cf6fdd,nazario5_002973_6bf3a4ffd9a7,1.0,exact_template_signature
nazario5_002965_e2b02d5c347c,nazario5_003011_2448e43e4caf,0.99196601,char_3_5gram_tfidf_cosine
nazario5_002965_e2b02d5c347c,nazario5_003016_1891292698ed,0.98375601,char_3_5gram_tfidf_cosine
nazario5_002972_8941c5197cd0,nazario5_003048_6e3acf1e2e08,0.99859416,char_3_5gram_tfidf_cosine
nazario5_002981_ef2b55b2870c,nazario5_002992_4ce17a200439,0.97690356,char_3_5gram_tfidf_cosine
nazario5_002983_3ccb94c44d3a,nazario5_002987_f9f6e5dc083c,0.9785307,char_3_5gram_tfidf_cosine
nazario5_002993_2e31a6f19b7f,nazario5_002994_a10feadda98e,0.97910744,char_3_5gram_tfidf_cosine
nazario5_002993_2e31a6f19b7f,nazario5_002995_74f09ee1625d,0.97910744,char_3_5gram_tfidf_cosine
nazario5_002994_a10feadda98e,nazario5_002995_74f09ee1625d,1.0,exact_template_signature
nazario5_002996_827b53738e79,nazario5_002999_a84fe892b1e8,0.98898464,char_3_5gram_tfidf_cosine
nazario5_002996_827b53738e79,nazario5_003004_a6d1aa04e45e,0.99645513,char_3_5gram_tfidf_cosine
nazario5_002996_827b53738e79,nazario5_003010_4c593d81e9a8,0.99230218,char_3_5gram_tfidf_cosine
nazario5_002999_a84fe892b1e8,nazario5_003004_a6d1aa04e45e,0.98688704,char_3_5gram_tfidf_cosine
nazario5_002999_a84fe892b1e8,nazario5_003010_4c593d81e9a8,0.97503984,char_3_5gram_tfidf_cosine
nazario5_003003_3adbbc58f68d,nazario5_003008_785a80d5d743,0.97859454,char_3_5gram_tfidf_cosine
nazario5_003003_3adbbc58f68d,nazario5_003064_3eea5515fe3e,0.9523859,char_3_5gram_tfidf_cosine
nazario5_003004_a6d1aa04e45e,nazario5_003010_4c593d81e9a8,0.9974401,char_3_5gram_tfidf_cosine
nazario5_003008_785a80d5d743,nazario5_003064_3eea5515fe3e,0.95192522,char_3_5gram_tfidf_cosine
nazario5_003011_2448e43e4caf,nazario5_003016_1891292698ed,0.96953714,char_3_5gram_tfidf_cosine
nazario5_003016_1891292698ed,nazario5_003025_b82260fe03a9,0.97637397,char_3_5gram_tfidf_cosine
nazario5_003018_04f234f0753c,nazario5_003046_44a921519d5d,0.97062391,char_3_5gram_tfidf_cosine
nazario5_003032_614e30ce212a,nazario5_003034_6dfdb51915b6,0.9900341,char_3_5gram_tfidf_cosine
nazario5_003032_614e30ce212a,nazario5_003042_6f78639475a2,0.954606,char_3_5gram_tfidf_cosine
nazario5_003032_614e30ce212a,nazario5_003045_5530d2fc782b,0.95254475,char_3_5gram_tfidf_cosine
nazario5_003033_05fc151fa8ef,nazario5_003065_a92a21134b3e,0.95869046,char_3_5gram_tfidf_cosine
nazario5_003034_6dfdb51915b6,nazario5_003042_6f78639475a2,0.96878988,char_3_5gram_tfidf_cosine
nazario5_003034_6dfdb51915b6,nazario5_003045_5530d2fc782b,0.96699953,char_3_5gram_tfidf_cosine
nazario5_003042_6f78639475a2,nazario5_003045_5530d2fc782b,0.99866992,char_3_5gram_tfidf_cosine
nazario5_003051_2fb7e2c84da1,nazario5_003053_30a2635ffc83,0.97171718,char_3_5gram_tfidf_cosine
